Zircaloy-2 (Grade R60802) Total Macroscopic Cross-Section
Energy(eV) XS(b)
366.502 2.28419e+23
366.518 2.28395e+23
366.533 2.28372e+23
366.549 2.28351e+23
366.581 2.28314e+23
366.612 2.28281e+23
366.644 2.28253e+23
366.675 2.28229e+23
366.707 2.28207e+23
366.738 2.28189e+23
366.77 2.28172e+23
366.801 2.28157e+23
366.833 2.28144e+23
366.864 2.28133e+23
366.912 2.28117e+23
366.96 2.28103e+23
367.009 2.28091e+23
367.057 2.2808e+23
367.105 2.28071e+23
367.153 2.28062e+23
367.201 2.28055e+23
367.249 2.28048e+23
367.298 2.28041e+23
367.346 2.28035e+23
367.442 2.28024e+23
367.538 2.28015e+23
367.635 2.28007e+23
367.724 2.28001e+23
367.813 2.27995e+23
367.902 2.2799e+23
367.99 2.27985e+23
368.079 2.27981e+23
368.168 2.27977e+23
368.257 2.27973e+23
368.346 2.2797e+23
368.524 2.27964e+23
368.702 2.27959e+23
368.88 2.27954e+23
369.058 2.2795e+23
369.235 2.27947e+23
369.413 2.27944e+23
369.591 2.27941e+23
369.769 2.27938e+23
369.947 2.27936e+23
370.125 2.27933e+23
370.48 2.27929e+23
370.836 2.27926e+23
371.192 2.27922e+23
371.548 2.27919e+23
371.903 2.27916e+23
372.318 2.27913e+23
372.733 2.2791e+23
373.148 2.27908e+23
373.563 2.27905e+23
373.978 2.27903e+23
374.393 2.279e+23
375.223 2.27895e+23
376.053 2.27891e+23
376.883 2.27886e+23
377.713 2.27882e+23
378.543 2.27878e+23
379.492 2.27873e+23
380.441 2.27868e+23
381.389 2.27864e+23
382.338 2.27859e+23
384.235 2.2785e+23
386.132 2.27841e+23
388.266 2.27831e+23
390.401 2.27821e+23
392.535 2.27811e+23
393.602 2.27806e+23
394.669 2.27801e+23
395.736 2.27796e+23
396.803 2.27791e+23
397.871 2.27787e+23
398.938 2.27782e+23
400.005 2.27777e+23
401.072 2.27772e+23
402.139 2.27768e+23
403.206 2.27763e+23
404.333 2.27758e+23
405.459 2.27754e+23
406.586 2.27749e+23
407.712 2.27745e+23
408.275 2.27742e+23
408.839 2.2774e+23
409.402 2.27738e+23
409.965 2.27736e+23
410.528 2.27734e+23
411.091 2.27733e+23
411.655 2.27731e+23
412.218 2.27729e+23
412.84 2.27728e+23
413.463 2.27726e+23
414.085 2.27725e+23
414.708 2.27724e+23
415.019 2.27724e+23
415.33 2.27724e+23
415.642 2.27724e+23
415.953 2.27724e+23
416.264 2.27724e+23
416.575 2.27724e+23
416.887 2.27725e+23
417.198 2.27725e+23
417.524 2.27727e+23
417.85 2.27728e+23
418.176 2.2773e+23
418.502 2.27732e+23
418.828 2.27735e+23
419.154 2.27738e+23
419.317 2.2774e+23
419.48 2.27742e+23
419.643 2.27744e+23
419.806 2.27747e+23
420.014 2.27751e+23
420.221 2.27755e+23
420.429 2.2776e+23
420.636 2.27766e+23
420.844 2.27772e+23
421.051 2.27779e+23
421.155 2.27783e+23
421.259 2.27788e+23
421.363 2.27793e+23
421.466 2.27798e+23
